DEBUG:root:15:00:40.953 | Communications.py              | Line:43    | Class:SerialDevice    | Name:None                           -> INIT
DEBUG:root:08:54:23.598 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:23.711 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:23.814 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:23.926 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio tx 3030303441333042303130433931333800012d00013232\r\n'
DEBUG:root:08:54:24.031 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:24.034 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_tx_ok\r\n'
DEBUG:root:08:54:24.038 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 12\r\n'
DEBUG:root:08:54:24.142 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:24.253 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:24.357 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:24.471 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:54:24.575 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:24.691 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:24.794 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:24.908 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio tx 3030303441333042303130433931333800012d00013233\r\n'
DEBUG:root:08:54:25.011 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:25.014 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_tx_ok\r\n'
DEBUG:root:08:54:25.019 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 11\r\n'
DEBUG:root:08:54:25.123 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:25.235 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:25.339 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:25.453 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:54:25.557 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:25.670 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:25.773 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:25.890 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio tx 3030303441333042303130433931333800012d00013234\r\n'
DEBUG:root:08:54:25.994 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:25.997 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_tx_ok\r\n'
DEBUG:root:08:54:26.003 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 10\r\n'
DEBUG:root:08:54:26.106 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:26.217 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:26.322 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:26.439 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:54:26.543 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:26.658 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:26.761 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:26.879 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio tx 3030303441333042303130433931333800012d00013235\r\n'
DEBUG:root:08:54:26.983 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:26.986 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_tx_ok\r\n'
DEBUG:root:08:54:26.990 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 9\r\n'
DEBUG:root:08:54:27.094 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:27.206 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:27.310 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:27.425 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:54:27.528 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:27.641 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:27.745 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:27.861 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio tx 3030303441333042303130433931333800012d00013236\r\n'
DEBUG:root:08:54:27.965 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:27.969 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_tx_ok\r\n'
DEBUG:root:08:54:27.973 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 8\r\n'
DEBUG:root:08:54:28.077 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:28.187 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:28.293 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:28.407 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rx 0\r\n'
DEBUG:root:08:54:28.511 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:28.625 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
DEBUG:root:08:54:28.729 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:28.845 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio tx 3030303441333042303130433931333800012d00013237\r\n'
DEBUG:root:08:54:28.950 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:28.954 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'radio_tx_ok\r\n'
DEBUG:root:08:54:28.958 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio set pwr 7\r\n'
DEBUG:root:08:54:29.063 | Communications.py              | Line:133   | Class:SerialDevice    | Name:None                           -> Serial receive: b'ok\r\n'
DEBUG:root:08:54:29.171 | Communications.py              | Line:115   | Class:SerialDevice    | Name:None                           -> Serial send: b'radio rxstop\r\n'
